,index,player_id,current_club_id,first_name,last_name,name,position,sub_position,age,market_value_in_eur,current_club_name,competition_name
0,390749,581678,16,Jude,Bellingham,Jude Bellingham,Midfield,Central Midfield,19,110000000,Borussia Dortmund,bundesliga
1,308701,580195,27,Jamal,Musiala,Jamal Musiala,Midfield,Attacking Midfield,19,100000000,Bayern Munich,bundesliga
2,232422,369081,418,Federico,Valverde,Federico Valverde,Midfield,Central Midfield,24,100000000,Real Madrid,laliga
3,376464,413112,418,Aurélien,Tchouaméni,Aurélien Tchouaméni,Midfield,Defensive Midfield,22,90000000,Real Madrid,laliga
4,76648,88755,281,Kevin,De Bruyne,Kevin De Bruyne,Midfield,Attacking Midfield,31,80000000,Manchester City,premier-league
5,89880,357662,379,Declan,Rice,Declan Rice,Midfield,Defensive Midfield,23,80000000,West Ham United,premier-league
6,296781,161056,27,Joshua,Kimmich,Joshua Kimmich,Midfield,Defensive Midfield,27,80000000,Bayern Munich,bundesliga
7,14249,241641,281,Bernardo,Silva,Bernardo Silva,Midfield,Attacking Midfield,28,80000000,Manchester City,premier-league
8,135172,346483,631,Mason,Mount,Mason Mount,Midfield,Attacking Midfield,23,75000000,Chelsea FC,premier-league
9,228934,240306,985,Bruno,Fernandes,Bruno Fernandes,Midfield,Attacking Midfield,28,75000000,Manchester United,premier-league
10,234690,598577,15,Florian,Wirtz,Florian Wirtz,Midfield,Attacking Midfield,19,70000000,Bayer 04 Leverkusen,bundesliga
11,300556,255942,46,Nicolò,Barella,Nicolò Barella,Midfield,Central Midfield,25,70000000,Inter Milan,serie-a
12,344591,153084,27,Leon,Goretzka,Leon Goretzka,Midfield,Central Midfield,27,65000000,Bayern Munich,bundesliga
13,84101,520624,762,Bruno,Guimarães,Bruno Guimarães,Midfield,Defensive Midfield,25,60000000,Newcastle United,premier-league
14,39471,266302,398,Sergej,Milinković-Savić,Sergej Milinković-Savić,Midfield,Central Midfield,27,60000000,SS Lazio,serie-a
15,276342,316264,11,Martin,Ødegaard,Martin Ødegaard,Midfield,Attacking Midfield,24,60000000,Arsenal FC,premier-league
16,280282,294057,1003,James,Maddison,James Maddison,Midfield,Attacking Midfield,26,55000000,Leicester City,premier-league
17,186675,648195,631,Enzo,Fernández,Enzo Fernández,Midfield,Defensive Midfield,21,55000000,Chelsea FC,premier-league
18,92785,640428,418,Eduardo,Camavinga,Eduardo Camavinga,Midfield,Central Midfield,20,50000000,Real Madrid,laliga
19,8832,102558,583,Marco,Verratti,Marco Verratti,Midfield,Central Midfield,30,50000000,Paris Saint-Germain,ligue-1
20,66370,397033,5,Sandro,Tonali,Sandro Tonali,Midfield,Defensive Midfield,22,50000000,AC Milan,serie-a
21,65111,338424,681,Mikel,Merino,Mikel Merino,Midfield,Central Midfield,26,50000000,Real Sociedad,laliga
22,64840,326330,131,Frenkie,de Jong,Frenkie de Jong,Midfield,Central Midfield,25,50000000,FC Barcelona,laliga
23,181857,283628,379,Tomas,Soucek,Tomas Soucek,Midfield,Defensive Midfield,27,45000000,West Ham United,premier-league
24,89695,351749,281,Kalvin,Phillips,Kalvin Phillips,Midfield,Defensive Midfield,27,45000000,Manchester City,premier-league
25,26737,167799,148,Pierre-Emile,Höjbjerg,Pierre-Emile Höjbjerg,Midfield,Central Midfield,27,45000000,Tottenham Hotspur,premier-league
26,279996,286297,12,Lorenzo,Pellegrini,Lorenzo Pellegrini,Midfield,Attacking Midfield,26,45000000,AS Roma,serie-a
27,257208,350219,583,Fabián,Ruiz,Fabián Ruiz,Midfield,Central Midfield,26,45000000,Paris Saint-Germain,ligue-1
28,234315,534033,1237,Alexis,Mac Allister,Alexis Mac Allister,Midfield,Attacking Midfield,24,42000000,Brighton & Hove Albion,premier-league
29,229816,274839,1003,Wilfred,Ndidi,Wilfred Ndidi,Midfield,Defensive Midfield,26,40000000,Leicester City,premier-league
30,324084,225161,543,Rúben,Neves,Rúben Neves,Midfield,Defensive Midfield,25,40000000,Wolverhampton Wanderers,premier-league
31,62954,255901,13,Rodrigo,de Paul,Rodrigo de Paul,Midfield,Central Midfield,28,40000000,Atlético de Madrid,laliga
32,29166,181136,6195,Piotr,Zielinski,Piotr Zielinski,Midfield,Central Midfield,28,40000000,SSC Napoli,serie-a
33,65571,351816,5,Ismaël,Bennacer,Ismaël Bennacer,Midfield,Defensive Midfield,25,40000000,AC Milan,serie-a
34,363186,51471,631,Mateo,Kovacic,Mateo Kovacic,Midfield,Central Midfield,28,40000000,Chelsea FC,premier-league
35,298565,203496,150,Nabil,Fekir,Nabil Fekir,Midfield,Attacking Midfield,29,40000000,Real Betis Balompié,laliga
36,164722,354362,148,Rodrigo,Bentancur,Rodrigo Bentancur,Midfield,Central Midfield,25,40000000,Tottenham Hotspur,premier-league
37,88338,293385,23826,Dani,Olmo,Dani Olmo,Midfield,Attacking Midfield,24,40000000,RB Leipzig,bundesliga
38,229197,249565,1003,Youri,Tielemans,Youri Tielemans,Midfield,Central Midfield,25,40000000,Leicester City,premier-league
39,43130,423440,681,Martín,Zubimendi,Martín Zubimendi,Midfield,Defensive Midfield,23,40000000,Real Sociedad,laliga
40,389596,354361,6195,Frank,Anguissa,Frank Anguissa,Midfield,Central Midfield,27,38000000,SSC Napoli,serie-a
41,164815,392765,11,Emile,Smith Rowe,Emile Smith Rowe,Midfield,Attacking Midfield,22,38000000,Arsenal FC,premier-league
42,191565,230784,11,Thomas,Partey,Thomas Partey,Midfield,Defensive Midfield,29,38000000,Arsenal FC,premier-league
43,235105,687626,1237,Moisés,Caicedo,Moisés Caicedo,Midfield,Defensive Midfield,21,38000000,Brighton & Hove Albion,premier-league
44,381845,504215,16,Giovanni,Reyna,Giovanni Reyna,Midfield,Attacking Midfield,20,35000000,Borussia Dortmund,bundesliga
45,230682,294808,131,Franck,Kessié,Franck Kessié,Midfield,Central Midfield,26,35000000,FC Barcelona,laliga
46,381167,565822,31,Harvey,Elliott,Harvey Elliott,Midfield,Attacking Midfield,19,35000000,Liverpool FC,premier-league
47,327831,372246,583,Carlos,Soler,Carlos Soler,Midfield,Central Midfield,25,35000000,Paris Saint-Germain,ligue-1
48,321456,156617,46,Marcelo,Brozovic,Marcelo Brozovic,Midfield,Defensive Midfield,30,35000000,Inter Milan,serie-a
49,377211,485706,29,Amadou,Onana,Amadou Onana,Midfield,Defensive Midfield,21,35000000,Everton FC,premier-league
50,367903,122153,506,Paul,Pogba,Paul Pogba,Midfield,Central Midfield,29,35000000,Juventus FC,serie-a
51,278526,181579,180,James,Ward-Prowse,James Ward-Prowse,Midfield,Central Midfield,28,35000000,Southampton FC,premier-league
52,109020,282411,13,Marcos,Llorente,Marcos Llorente,Midfield,Central Midfield,27,35000000,Atlético de Madrid,laliga
53,18398,451276,23826,Dominik,Szoboszlai,Dominik Szoboszlai,Midfield,Attacking Midfield,22,35000000,RB Leipzig,bundesliga
54,245193,126414,46,Hakan,Calhanoglu,Hakan Calhanoglu,Midfield,Central Midfield,28,35000000,Inter Milan,serie-a
55,209114,488362,631,Conor,Gallagher,Conor Gallagher,Midfield,Central Midfield,22,32000000,Chelsea FC,premier-league
56,192218,410425,148,Yves,Bissouma,Yves Bissouma,Midfield,Central Midfield,26,32000000,Tottenham Hotspur,premier-league
57,41077,315969,985,Scott,McTominay,Scott McTominay,Midfield,Defensive Midfield,26,30000000,Manchester United,premier-league
58,162047,537598,11,Fábio,Vieira,Fábio Vieira,Midfield,Attacking Midfield,22,30000000,Arsenal FC,premier-league
59,130643,193116,405,John,McGinn,John McGinn,Midfield,Central Midfield,28,30000000,Aston Villa,premier-league
60,203297,205562,13,Thomas,Lemar,Thomas Lemar,Midfield,Attacking Midfield,27,30000000,Atlético de Madrid,laliga
61,160308,435772,5,Charles,De Ketelaere,Charles De Ketelaere,Midfield,Attacking Midfield,21,30000000,AC Milan,serie-a
62,228425,225083,631,N'Golo,Kanté,N'Golo Kanté,Midfield,Defensive Midfield,31,30000000,Chelsea FC,premier-league
63,351471,360518,800,Teun,Koopmeiners,Teun Koopmeiners,Midfield,Defensive Midfield,24,30000000,Atalanta BC,serie-a
64,283538,478573,27,Ryan,Gravenberch,Ryan Gravenberch,Midfield,Central Midfield,20,30000000,Bayern Munich,bundesliga
65,284126,543387,873,Cheick,Doucouré,Cheick Doucouré,Midfield,Defensive Midfield,22,30000000,Crystal Palace,premier-league
66,139510,340329,762,Joe,Willock,Joe Willock,Midfield,Central Midfield,23,30000000,Newcastle United,premier-league
67,326480,309110,681,Brais,Méndez,Brais Méndez,Midfield,Attacking Midfield,25,30000000,Real Sociedad,laliga
68,258765,479999,873,Eberechi,Eze,Eberechi Eze,Midfield,Attacking Midfield,24,30000000,Crystal Palace,premier-league
69,352193,393323,399,Brenden,Aaronson,Brenden Aaronson,Midfield,Attacking Midfield,22,30000000,Leeds United,premier-league
70,348874,265088,506,Manuel,Locatelli,Manuel Locatelli,Midfield,Defensive Midfield,24,30000000,Juventus FC,serie-a
71,250273,192735,6195,Stanislav,Lobotka,Stanislav Lobotka,Midfield,Defensive Midfield,28,30000000,SSC Napoli,serie-a
72,183951,356141,24,Daichi,Kamada,Daichi Kamada,Midfield,Attacking Midfield,26,30000000,Eintracht Frankfurt,bundesliga
73,178446,182893,826,Seko,Fofana,Seko Fofana,Midfield,Central Midfield,27,30000000,RC Lens,ligue-1
74,37937,223967,23826,Konrad,Laimer,Konrad Laimer,Midfield,Central Midfield,25,28000000,RB Leipzig,bundesliga
75,185834,513245,24,Jesper,Lindström,Jesper Lindström,Midfield,Attacking Midfield,22,28000000,Eintracht Frankfurt,bundesliga
76,206648,321528,46,Denzel,Dumfries,Denzel Dumfries,Midfield,Right Midfield,26,28000000,Inter Milan,serie-a
77,304452,111455,11,Granit,Xhaka,Granit Xhaka,Midfield,Central Midfield,30,28000000,Arsenal FC,premier-league
78,181102,257455,931,João,Palhinha,João Palhinha,Midfield,Defensive Midfield,27,28000000,Fulham FC,premier-league
79,91930,503749,405,Jacob,Ramsey,Jacob Ramsey,Midfield,Central Midfield,21,28000000,Aston Villa,premier-league
80,389374,187492,16,Julian,Brandt,Julian Brandt,Midfield,Attacking Midfield,26,28000000,Borussia Dortmund,bundesliga
81,165652,450936,6195,Tanguy,Ndombélé,Tanguy Ndombélé,Midfield,Central Midfield,26,28000000,SSC Napoli,serie-a
82,65311,342385,150,Guido,Rodríguez,Guido Rodríguez,Midfield,Defensive Midfield,28,28000000,Real Betis Balompié,laliga
83,154790,202886,631,Ruben,Loftus-Cheek,Ruben Loftus-Cheek,Midfield,Central Midfield,26,25000000,Chelsea FC,premier-league
84,209586,543382,162,Mohamed,Camara,Mohamed Camara,Midfield,Defensive Midfield,22,25000000,AS Monaco,ligue-1
85,153673,182913,506,Adrien,Rabiot,Adrien Rabiot,Midfield,Central Midfield,27,25000000,Juventus FC,serie-a
86,146496,53622,281,Ilkay,Gündogan,Ilkay Gündogan,Midfield,Central Midfield,32,25000000,Manchester City,premier-league
87,307445,429014,703,Morgan,Gibbs-White,Morgan Gibbs-White,Midfield,Attacking Midfield,22,25000000,Nottingham Forest,premier-league
88,353588,495629,1049,Hugo,Guillamón,Hugo Guillamón,Midfield,Defensive Midfield,22,25000000,Valencia CF,laliga
89,89929,357885,379,Pablo,Fornals,Pablo Fornals,Midfield,Attacking Midfield,26,25000000,West Ham United,premier-league
90,61310,205938,800,Mario,Pasalic,Mario Pasalic,Midfield,Attacking Midfield,27,25000000,Atalanta BC,serie-a
91,316885,69633,985,Christian,Eriksen,Christian Eriksen,Midfield,Central Midfield,30,25000000,Manchester United,premier-league
92,160733,463618,417,Khéphren,Thuram,Khéphren Thuram,Midfield,Defensive Midfield,21,25000000,OGC Nice,ligue-1
93,283730,503991,1049,Yunus,Musah,Yunus Musah,Midfield,Central Midfield,20,25000000,Valencia CF,laliga
94,259630,569598,162,Youssouf,Fofana,Youssouf Fofana,Midfield,Central Midfield,23,25000000,AS Monaco,ligue-1
95,139776,465830,244,Mattéo,Guendouzi,Mattéo Guendouzi,Midfield,Central Midfield,23,25000000,Olympique Marseille,ligue-1
96,306170,344605,1003,Boubakary,Soumaré,Boubakary Soumaré,Midfield,Defensive Midfield,23,25000000,Leicester City,premier-league
97,62323,242631,29,Alex,Iwobi,Alex Iwobi,Midfield,Attacking Midfield,26,25000000,Everton FC,premier-league
98,381217,624690,18,Manu,Koné,Manu Koné,Midfield,Central Midfield,21,25000000,Borussia Mönchengladbach,bundesliga
99,254763,258027,583,Renato,Sanches,Renato Sanches,Midfield,Central Midfield,25,25000000,Paris Saint-Germain,ligue-1
100,17739,394327,405,Boubacar,Kamara,Boubacar Kamara,Midfield,Defensive Midfield,23,25000000,Aston Villa,premier-league
101,17791,395237,1041,Maxence,Caqueret,Maxence Caqueret,Midfield,Central Midfield,22,25000000,Olympique Lyon,ligue-1
102,255492,287579,430,Sofyan,Amrabat,Sofyan Amrabat,Midfield,Defensive Midfield,26,25000000,ACF Fiorentina,serie-a
103,381223,628451,180,Roméo,Lavia,Roméo Lavia,Midfield,Defensive Midfield,18,25000000,Southampton FC,premier-league
104,59577,161011,506,Filip,Kostic,Filip Kostic,Midfield,Left Midfield,30,24000000,Juventus FC,serie-a
105,382719,400489,6195,Eljif,Elmas,Eljif Elmas,Midfield,Central Midfield,23,23000000,SSC Napoli,serie-a
106,274820,212723,24,Djibril,Sow,Djibril Sow,Midfield,Central Midfield,25,22000000,Eintracht Frankfurt,bundesliga
107,329347,392775,148,Ryan,Sessegnon,Ryan Sessegnon,Midfield,Left Midfield,22,22000000,Tottenham Hotspur,premier-league
108,257846,391065,989,Hamed Junior,Traorè,Hamed Junior Traorè,Midfield,Attacking Midfield,22,22000000,AFC Bournemouth,premier-league
109,328004,387106,273,Lovro,Majer,Lovro Majer,Midfield,Central Midfield,24,22000000,Stade Rennais FC,ligue-1
110,328222,394300,6574,Davide,Frattesi,Davide Frattesi,Midfield,Central Midfield,23,22000000,US Sassuolo,serie-a
111,181352,263918,162,Aleksandr,Golovin,Aleksandr Golovin,Midfield,Attacking Midfield,26,22000000,AS Monaco,ligue-1
112,180064,223979,23826,Xaver,Schlager,Xaver Schlager,Midfield,Central Midfield,25,22000000,RB Leipzig,bundesliga
113,56626,346707,762,Sean,Longstaff,Sean Longstaff,Midfield,Central Midfield,25,22000000,Newcastle United,premier-league
114,137097,433188,31,Curtis,Jones,Curtis Jones,Midfield,Central Midfield,21,22000000,Liverpool FC,premier-league
115,322141,168157,405,Leander,Dendoncker,Leander Dendoncker,Midfield,Defensive Midfield,27,22000000,Aston Villa,premier-league
116,158810,348795,1050,Giovani,Lo Celso,Giovani Lo Celso,Midfield,Central Midfield,26,22000000,Villarreal CF,laliga
117,280975,332697,399,Weston,McKennie,Weston McKennie,Midfield,Central Midfield,24,21000000,Leeds United,premier-league
118,283486,475188,1003,Kiernan,Dewsbury-Hall,Kiernan Dewsbury-Hall,Midfield,Central Midfield,24,20000000,Leicester City,premier-league
119,74994,66106,150,Sergio,Canales,Sergio Canales,Midfield,Attacking Midfield,31,20000000,Real Betis Balompié,laliga
120,17809,395693,1041,Houssem,Aouar,Houssem Aouar,Midfield,Central Midfield,24,20000000,Olympique Lyon,ligue-1
121,151444,127189,13,Geoffrey,Kondogbia,Geoffrey Kondogbia,Midfield,Defensive Midfield,29,20000000,Atlético de Madrid,laliga
122,213710,31909,418,Toni,Kroos,Toni Kroos,Midfield,Central Midfield,32,20000000,Real Madrid,laliga
123,88889,324278,533,Christoph,Baumgartner,Christoph Baumgartner,Midfield,Attacking Midfield,23,20000000,TSG 1899 Hoffenheim,bundesliga
124,150075,106987,985,Marcel,Sabitzer,Marcel Sabitzer,Midfield,Central Midfield,28,20000000,Manchester United,premier-league
125,230606,293200,416,Nikola,Vlasic,Nikola Vlasic,Midfield,Attacking Midfield,25,20000000,Torino FC,serie-a
126,259644,571020,621,Oihan,Sancet,Oihan Sancet,Midfield,Attacking Midfield,22,20000000,Athletic Bilbao,laliga
127,12873,199248,12,Bryan,Cristante,Bryan Cristante,Midfield,Defensive Midfield,27,20000000,AS Roma,serie-a
128,329594,559263,31,Fábio,Carvalho,Fábio Carvalho,Midfield,Attacking Midfield,20,20000000,Liverpool FC,premier-league
129,112695,278332,18,Florian,Neuhaus,Florian Neuhaus,Midfield,Central Midfield,25,20000000,Borussia Mönchengladbach,bundesliga
130,64528,314678,5,Brahim,Díaz,Brahim Díaz,Midfield,Attacking Midfield,23,20000000,AC Milan,serie-a
131,276283,302215,31,Naby,Keïta,Naby Keïta,Midfield,Central Midfield,27,20000000,Liverpool FC,premier-league
132,15525,288255,985,Donny,van de Beek,Donny van de Beek,Midfield,Central Midfield,25,20000000,Manchester United,premier-league
133,134769,334526,631,Denis,Zakaria,Denis Zakaria,Midfield,Defensive Midfield,26,20000000,Chelsea FC,premier-league
134,43727,470607,703,Brennan,Johnson,Brennan Johnson,Midfield,Attacking Midfield,21,20000000,Nottingham Forest,premier-league
135,349155,273132,46,Robin,Gosens,Robin Gosens,Midfield,Left Midfield,28,18000000,Inter Milan,serie-a
136,387870,191422,16,Mahmoud,Dahoud,Mahmoud Dahoud,Midfield,Central Midfield,26,18000000,Borussia Dortmund,bundesliga
137,348929,266359,273,Benjamin,Bourigeaud,Benjamin Bourigeaud,Midfield,Right Midfield,28,18000000,Stade Rennais FC,ligue-1
138,115199,392538,5,Tommaso,Pobega,Tommaso Pobega,Midfield,Central Midfield,23,18000000,AC Milan,serie-a
139,378042,607223,1041,Rayan,Cherki,Rayan Cherki,Midfield,Attacking Midfield,19,18000000,Olympique Lyon,ligue-1
140,82712,207877,244,Ruslan,Malinovskyi,Ruslan Malinovskyi,Midfield,Attacking Midfield,29,18000000,Olympique Marseille,ligue-1
141,64680,320411,989,Philip,Billing,Philip Billing,Midfield,Central Midfield,26,18000000,AFC Bournemouth,premier-league
142,41325,332705,399,Tyler,Adams,Tyler Adams,Midfield,Defensive Midfield,23,17000000,Leeds United,premier-league
143,387947,244940,16,Salih,Özcan,Salih Özcan,Midfield,Defensive Midfield,24,17000000,Borussia Dortmund,bundesliga
144,150627,117674,82,Maximilian,Arnold,Maximilian Arnold,Midfield,Central Midfield,28,17000000,VfL Wolfsburg,bundesliga
145,258023,402008,23826,Amadou,Haidara,Amadou Haidara,Midfield,Central Midfield,24,17000000,RB Leipzig,bundesliga
146,133414,270171,1148,Vitaly,Janelt,Vitaly Janelt,Midfield,Defensive Midfield,24,16000000,Brentford FC,premier-league
147,181991,285323,273,Baptiste,Santamaria,Baptiste Santamaria,Midfield,Defensive Midfield,27,16000000,Stade Rennais FC,ligue-1
148,33045,100131,150,William,Carvalho,William Carvalho,Midfield,Defensive Midfield,30,16000000,Real Betis Balompié,laliga
149,115369,401578,15,Exequiel,Palacios,Exequiel Palacios,Midfield,Central Midfield,24,15000000,Bayer 04 Leverkusen,bundesliga
150,19317,571607,506,Fabio,Miretti,Fabio Miretti,Midfield,Central Midfield,19,15000000,Juventus FC,serie-a
151,64052,290862,6574,Maxime,López,Maxime López,Midfield,Defensive Midfield,25,15000000,US Sassuolo,serie-a
152,116785,568177,281,Cole,Palmer,Cole Palmer,Midfield,Attacking Midfield,20,15000000,Manchester City,premier-league
153,114354,342405,82,Mattias,Svanberg,Mattias Svanberg,Midfield,Central Midfield,23,15000000,VfL Wolfsburg,bundesliga
154,260252,914562,273,Désiré,Doué,Désiré Doué,Midfield,Attacking Midfield,17,15000000,Stade Rennais FC,ligue-1
155,105372,166237,506,Leandro,Paredes,Leandro Paredes,Midfield,Defensive Midfield,28,15000000,Juventus FC,serie-a
156,260013,659459,631,Carney,Chukwuemeka,Carney Chukwuemeka,Midfield,Central Midfield,19,15000000,Chelsea FC,premier-league
157,233142,399434,989,Marcus,Tavernier,Marcus Tavernier,Midfield,Left Midfield,23,15000000,AFC Bournemouth,premier-league
158,112376,196792,18,Julian,Weigl,Julian Weigl,Midfield,Defensive Midfield,27,15000000,Borussia Mönchengladbach,bundesliga
159,27833,406638,148,Oliver,Skipp,Oliver Skipp,Midfield,Defensive Midfield,22,15000000,Tottenham Hotspur,premier-league
160,233427,423444,940,Fran,Beltrán,Fran Beltrán,Midfield,Central Midfield,23,15000000,Celta de Vigo,laliga
161,164902,468198,180,Joe,Aribo,Joe Aribo,Midfield,Attacking Midfield,26,15000000,Southampton FC,premier-league
162,329293,381967,11,Albert Sambi,Lokonga,Albert Sambi Lokonga,Midfield,Central Midfield,23,15000000,Arsenal FC,premier-league
163,61832,226973,931,Harrison,Reed,Harrison Reed,Midfield,Central Midfield,27,15000000,Fulham FC,premier-league
164,190019,61651,31,Jordan,Henderson,Jordan Henderson,Midfield,Central Midfield,32,15000000,Liverpool FC,premier-league
165,234655,593482,244,Azzedine,Ounahi,Azzedine Ounahi,Midfield,Central Midfield,22,15000000,Olympique Marseille,ligue-1
166,254884,262980,989,Jefferson,Lerma,Jefferson Lerma,Midfield,Defensive Midfield,28,15000000,AFC Bournemouth,premier-league
167,140355,548111,1050,Álex,Baena,Álex Baena,Midfield,Attacking Midfield,21,15000000,Villarreal CF,laliga
168,369169,148928,13,Saúl,Ñíguez,Saúl Ñíguez,Midfield,Central Midfield,28,15000000,Atlético de Madrid,laliga
169,67809,550108,12,Nicola,Zalewski,Nicola Zalewski,Midfield,Left Midfield,20,15000000,AS Roma,serie-a
170,220600,568693,148,Pape Matar,Sarr,Pape Matar Sarr,Midfield,Central Midfield,20,15000000,Tottenham Hotspur,premier-league
171,186932,735570,543,João,Gomes,João Gomes,Midfield,Central Midfield,21,15000000,Wolverhampton Wanderers,premier-league
172,16764,344069,39,Anton,Stach,Anton Stach,Midfield,Defensive Midfield,24,15000000,1.FSV Mainz 05,bundesliga
173,280069,288225,995,Ludovic,Blas,Ludovic Blas,Midfield,Attacking Midfield,25,15000000,FC Nantes,ligue-1
174,182249,290249,3709,Mauro,Arambarri,Mauro Arambarri,Midfield,Central Midfield,27,15000000,Getafe CF,laliga
175,206835,332179,2919,Matteo,Pessina,Matteo Pessina,Midfield,Central Midfield,25,14000000,AC Monza,serie-a
176,50659,54235,621,Iker,Muniain,Iker Muniain,Midfield,Attacking Midfield,30,14000000,Athletic Bilbao,laliga
177,152019,141660,703,Jesse,Lingard,Jesse Lingard,Midfield,Attacking Midfield,30,14000000,Nottingham Forest,premier-league
178,302342,319859,1148,Mathias,Jensen,Mathias Jensen,Midfield,Central Midfield,26,14000000,Brentford FC,premier-league
179,390314,119296,16,Emre,Can,Emre Can,Midfield,Defensive Midfield,28,14000000,Borussia Dortmund,bundesliga
180,329141,466805,1049,Nico,González,Nico González,Midfield,Central Midfield,20,14000000,Valencia CF,laliga
181,164421,263727,368,Joan,Jordán,Joan Jordán,Midfield,Central Midfield,28,14000000,Sevilla FC,laliga
182,347477,221025,1082,André,Gomes,André Gomes,Midfield,Central Midfield,29,14000000,LOSC Lille,ligue-1
183,154144,190393,1041,Corentin,Tolisso,Corentin Tolisso,Midfield,Central Midfield,28,14000000,Olympique Lyon,ligue-1
184,321951,164771,244,Jordan,Veretout,Jordan Veretout,Midfield,Defensive Midfield,29,14000000,Olympique Marseille,ligue-1
185,140699,610083,621,Unai,Vencedor,Unai Vencedor,Midfield,Central Midfield,22,14000000,Athletic Bilbao,laliga
186,206878,332889,244,Valentin,Rongier,Valentin Rongier,Midfield,Central Midfield,28,14000000,Olympique Marseille,ligue-1
187,327857,372711,244,Amine,Harit,Amine Harit,Midfield,Attacking Midfield,25,14000000,Olympique Marseille,ligue-1
188,185780,505219,29,James,Garner,James Garner,Midfield,Defensive Midfield,21,14000000,Everton FC,premier-league
189,344466,148367,1148,Christian,Nörgaard,Christian Nörgaard,Midfield,Defensive Midfield,28,14000000,Brentford FC,premier-league
190,327889,375382,1049,André,Almeida,André Almeida,Midfield,Central Midfield,22,14000000,Valencia CF,laliga
191,200880,142021,714,Sergi,Darder,Sergi Darder,Midfield,Central Midfield,29,14000000,RCD Espanyol Barcelona,laliga
192,328173,392770,1082,Angel,Gomes,Angel Gomes,Midfield,Attacking Midfield,22,13000000,LOSC Lille,ligue-1
193,307850,470794,416,Ivan,Ilic,Ivan Ilic,Midfield,Central Midfield,21,13000000,Torino FC,serie-a
194,374104,290587,3,Ellyes,Skhiri,Ellyes Skhiri,Midfield,Defensive Midfield,27,13000000,1.FC Köln,bundesliga
195,148390,74842,24,Mario,Götze,Mario Götze,Midfield,Attacking Midfield,30,13000000,Eintracht Frankfurt,bundesliga
196,59122,148252,703,Remo,Freuler,Remo Freuler,Midfield,Central Midfield,30,13000000,Nottingham Forest,premier-league
197,13043,203394,931,Andreas,Pereira,Andreas Pereira,Midfield,Attacking Midfield,26,13000000,Fulham FC,premier-league
198,86961,245056,931,Sasa,Lukic,Sasa Lukic,Midfield,Central Midfield,26,13000000,Fulham FC,premier-league
199,151412,127187,29,Abdoulaye,Doucouré,Abdoulaye Doucouré,Midfield,Central Midfield,29,12000000,Everton FC,premier-league
200,91665,467992,416,Samuele,Ricci,Samuele Ricci,Midfield,Defensive Midfield,21,12000000,Torino FC,serie-a
201,373424,272261,430,Antonin,Barak,Antonin Barak,Midfield,Attacking Midfield,28,12000000,ACF Fiorentina,serie-a
202,320355,125858,15,Kerem,Demirbay,Kerem Demirbay,Midfield,Central Midfield,29,12000000,Bayer 04 Leverkusen,bundesliga
203,44494,557149,237,Kang-in,Lee,Kang-in Lee,Midfield,Attacking Midfield,21,12000000,RCD Mallorca,laliga
204,186208,552425,331,Jon,Moncayola,Jon Moncayola,Midfield,Central Midfield,24,12000000,CA Osasuna,laliga
205,204772,249126,1038,Harry,Winks,Harry Winks,Midfield,Defensive Midfield,26,12000000,UC Sampdoria,serie-a
206,296043,141050,583,Danilo,Pereira,Danilo Pereira,Midfield,Defensive Midfield,31,12000000,Paris Saint-Germain,ligue-1
207,283677,497291,1025,Nicolás,Domínguez,Nicolás Domínguez,Midfield,Central Midfield,24,12000000,Bologna FC 1909,serie-a
208,256190,314210,29,Tom,Davies,Tom Davies,Midfield,Central Midfield,24,12000000,Everton FC,premier-league
209,284137,543771,46,Kristjan,Asllani,Kristjan Asllani,Midfield,Defensive Midfield,20,12000000,Inter Milan,serie-a
210,281097,336869,399,Marc,Roca,Marc Roca,Midfield,Defensive Midfield,26,12000000,Leeds United,premier-league
211,200404,133179,800,Marten,de Roon,Marten de Roon,Midfield,Defensive Midfield,31,12000000,Atalanta BC,serie-a
212,282928,423744,1237,Billy,Gilmour,Billy Gilmour,Midfield,Central Midfield,21,12000000,Brighton & Hove Albion,premier-league
213,134566,330085,703,Gustavo,Scarpa,Gustavo Scarpa,Midfield,Attacking Midfield,28,12000000,Nottingham Forest,premier-league
214,161266,525704,2919,Nicolò,Rovella,Nicolò Rovella,Midfield,Defensive Midfield,21,12000000,AC Monza,serie-a
215,343574,127156,969,Téji,Savanier,Téji Savanier,Midfield,Attacking Midfield,31,12000000,Montpellier HSC,ligue-1
216,24512,49499,12,Georginio,Wijnaldum,Georginio Wijnaldum,Midfield,Central Midfield,32,12000000,AS Roma,serie-a
217,92753,633992,1158,Enzo,Le Fée,Enzo Le Fée,Midfield,Attacking Midfield,22,12000000,FC Lorient,ligue-1
218,66056,384461,1237,Jakub,Moder,Jakub Moder,Midfield,Central Midfield,23,12000000,Brighton & Hove Albion,premier-league
219,182201,289592,703,Orel,Mangala,Orel Mangala,Midfield,Central Midfield,24,12000000,Nottingham Forest,premier-league
220,80451,159088,15,Robert,Andrich,Robert Andrich,Midfield,Defensive Midfield,28,11000000,Bayer 04 Leverkusen,bundesliga
221,307977,481173,12,Mady,Camara,Mady Camara,Midfield,Central Midfield,25,11000000,AS Roma,serie-a
222,351316,353948,44,Lucas,Tousart,Lucas Tousart,Midfield,Defensive Midfield,25,11000000,Hertha BSC,bundesliga
